ts,open,high,low,close,volume
2023-06-26,30476.9,30668.9,29902.2,30273.9,161749.79
2023-06-27,30274.0,31000.0,30230.1,30690.1,145305.66
2023-06-28,30690.0,30706.7,29833.2,30081.7,153937.6
2023-06-29,30081.7,30847.5,30050.0,30458.3,124252.14
2023-06-30,30458.3,31309.9,29431.5,30475.1,299081.72
2023-07-01,30475.1,30672.7,30320.5,30593.9,44679.07
2023-07-02,30594.0,30816.9,30152.3,30620.9,79972.19
2023-07-03,30620.1,31396.3,30572.0,31157.2,128515.66
2023-07-04,31157.3,31333.0,30622.7,30767.4,104516.63
2023-07-05,30767.3,30879.8,30200.0,30497.4,108672.05
2023-07-06,30497.4,31557.3,29844.8,29892.8,245560.28
2023-07-07,29892.8,30459.0,29700.4,30348.1,117695.04
2023-07-08,30348.1,30386.8,30038.4,30284.7,38672.49
2023-07-09,30286.0,30460.0,30062.6,30163.7,52004.76
2023-07-10,30163.7,31058.8,29950.0,30413.8,137878.96
2023-07-11,30413.9,30820.0,30283.8,30620.8,97711.7
2023-07-12,30620.9,30983.8,30190.4,30384.3,136170.58
2023-07-13,30384.3,31855.4,30258.0,31457.5,224120.46
2023-07-14,31457.5,31650.0,29888.0,30303.2,183861.51
2023-07-15,30303.2,30390.8,30231.4,30297.3,34597.49
2023-07-16,30297.2,30444.6,30053.1,30230.8,58746.11
2023-07-17,30230.7,30332.5,29645.0,30141.0,115151.72
2023-07-18,30141.3,30247.3,29490.8,29857.4,117029.42
2023-07-19,29857.4,30195.0,29760.0,29914.0,106621.71
2023-07-20,29914.0,30418.4,29550.0,29807.8,147903.57
2023-07-21,29807.9,30067.5,29721.0,29897.1,73713.52
2023-07-22,29897.1,30010.2,29618.6,29795.3,48063.68
2023-07-23,29794.5,30356.0,29727.8,30081.8,77490.27
2023-07-24,30081.8,30100.0,28854.5,29176.8,166400.64
2023-07-25,29176.7,29379.8,29050.0,29224.8,72063.56
2023-07-26,29224.8,29681.0,29100.0,29351.3,118343.11
2023-07-27,29351.3,29569.0,29078.0,29226.4,82611.36
