ts,open,high,low,close,volume
2023-06-25 20:00:00,6.116,6.159,6.058,6.156,399889.0
2023-06-26 00:00:00,6.156,6.163,6.024,6.131,824277.0
2023-06-26 04:00:00,6.131,6.257,6.073,6.183,797869.0
2023-06-26 08:00:00,6.182,6.22,6.137,6.153,545643.0
2023-06-26 12:00:00,6.153,6.261,6.128,6.236,714192.0
2023-06-26 16:00:00,6.23,6.234,6.017,6.097,1057245.0
2023-06-26 20:00:00,6.096,6.109,6.003,6.06,338547.0
2023-06-27 00:00:00,6.06,6.208,6.047,6.192,472538.0
2023-06-27 04:00:00,6.191,6.253,6.119,6.247,639486.0
2023-06-27 08:00:00,6.249,6.258,6.162,6.229,547477.0
2023-06-27 12:00:00,6.23,6.249,6.08,6.12,751197.0
2023-06-27 16:00:00,6.122,6.25,6.109,6.23,383306.0
2023-06-27 20:00:00,6.228,6.243,6.167,6.199,289642.0
2023-06-28 00:00:00,6.2,6.205,6.059,6.105,560980.0
2023-06-28 04:00:00,6.102,6.132,5.964,5.967,937812.0
2023-06-28 08:00:00,5.972,6.063,5.947,5.997,516089.0
2023-06-28 12:00:00,5.993,6.058,5.942,6.019,691000.0
2023-06-28 16:00:00,6.021,6.033,5.674,5.821,1763868.0
2023-06-28 20:00:00,5.82,5.878,5.78,5.813,519724.0
2023-06-29 00:00:00,5.814,5.882,5.787,5.829,493975.0
2023-06-29 04:00:00,5.829,5.894,5.82,5.883,362914.0
2023-06-29 08:00:00,5.88,6.152,5.86,6.136,999494.0
2023-06-29 12:00:00,6.135,6.187,5.95,5.963,1369092.0
2023-06-29 16:00:00,5.964,6.007,5.896,5.945,627242.0
2023-06-29 20:00:00,5.942,5.946,5.865,5.892,435723.0
2023-06-30 00:00:00,5.893,6.121,5.838,6.098,1185431.0
2023-06-30 04:00:00,6.1,6.216,6.056,6.147,962213.0
2023-06-30 08:00:00,6.148,6.249,6.13,6.23,1037956.0
2023-06-30 12:00:00,6.23,6.297,5.702,6.081,4739349.0
2023-06-30 16:00:00,6.082,6.454,6.036,6.311,2334946.0
2023-06-30 20:00:00,6.31,6.342,6.232,6.312,573911.0
2023-07-01 00:00:00,6.314,6.357,6.191,6.216,1104941.0
2023-07-01 04:00:00,6.217,6.276,6.118,6.246,1092745.0
2023-07-01 08:00:00,6.248,6.263,6.171,6.223,1205106.0
2023-07-01 12:00:00,6.223,6.348,6.212,6.339,1022839.0
2023-07-01 16:00:00,6.34,6.467,6.282,6.422,814903.0
2023-07-01 20:00:00,6.422,6.527,6.415,6.504,698491.0
2023-07-02 00:00:00,6.503,6.508,6.363,6.385,1553873.0
2023-07-02 04:00:00,6.382,6.488,6.359,6.409,686053.0
2023-07-02 08:00:00,6.409,6.511,6.377,6.486,720732.0
2023-07-02 12:00:00,6.487,6.556,6.369,6.467,1891711.0
2023-07-02 16:00:00,6.467,6.469,6.332,6.454,1193967.0
2023-07-02 20:00:00,6.453,6.563,6.408,6.541,1050906.0
2023-07-03 00:00:00,6.54,6.632,6.467,6.586,1025925.0
2023-07-03 04:00:00,6.586,6.635,6.488,6.633,1403654.0
2023-07-03 08:00:00,6.632,6.66,6.574,6.65,797678.0
2023-07-03 12:00:00,6.651,6.665,6.567,6.63,1101976.0
2023-07-03 16:00:00,6.631,6.695,6.56,6.664,981016.0
2023-07-03 20:00:00,6.663,6.669,6.561,6.631,422103.0
2023-07-04 00:00:00,6.63,6.63,6.541,6.612,516336.0
2023-07-04 04:00:00,6.612,6.612,6.46,6.466,1023350.0
2023-07-04 08:00:00,6.465,6.53,6.432,6.526,421279.0
2023-07-04 12:00:00,6.526,6.538,6.455,6.501,474370.0
2023-07-04 16:00:00,6.502,6.554,6.39,6.454,819390.0
