ts,open,high,low,close,volume
2023-06-25 17:00:00,17.144,17.22,17.03,17.143,147013.0
2023-06-25 18:00:00,17.139,17.148,16.925,17.106,218577.0
2023-06-25 19:00:00,17.102,17.102,16.882,16.984,114969.0
2023-06-25 20:00:00,16.984,17.043,16.812,16.859,114744.0
2023-06-25 21:00:00,16.858,16.96,16.786,16.946,90343.0
2023-06-25 22:00:00,16.946,17.111,16.889,17.018,156505.0
2023-06-25 23:00:00,17.018,17.05,16.886,16.957,107599.0
2023-06-26 00:00:00,16.957,16.96,16.712,16.733,254665.0
2023-06-26 01:00:00,16.732,16.799,16.523,16.665,636700.0
2023-06-26 02:00:00,16.664,16.794,16.609,16.677,139477.0
2023-06-26 03:00:00,16.677,16.791,16.636,16.749,132620.0
2023-06-26 04:00:00,16.747,16.755,16.666,16.75,65080.0
2023-06-26 05:00:00,16.751,16.775,16.601,16.756,128201.0
2023-06-26 06:00:00,16.757,17.039,16.724,17.027,271693.0
2023-06-26 07:00:00,17.028,17.062,16.858,16.935,237124.0
2023-06-26 08:00:00,16.931,16.958,16.834,16.932,130807.0
2023-06-26 09:00:00,16.931,16.969,16.847,16.859,119221.0
2023-06-26 10:00:00,16.859,16.887,16.715,16.837,161700.0
2023-06-26 11:00:00,16.839,16.985,16.826,16.932,212952.0
2023-06-26 12:00:00,16.929,16.97,16.84,16.922,224480.0
2023-06-26 13:00:00,16.921,17.124,16.902,17.105,274776.0
2023-06-26 14:00:00,17.101,17.124,16.8,16.835,341434.0
2023-06-26 15:00:00,16.837,16.892,16.735,16.82,225049.0
2023-06-26 16:00:00,16.82,16.82,16.1,16.341,1094127.0
2023-06-26 17:00:00,16.342,16.425,16.18,16.241,403090.0
2023-06-26 18:00:00,16.239,16.376,16.195,16.343,229427.0
2023-06-26 19:00:00,16.339,16.369,16.21,16.311,219471.0
2023-06-26 20:00:00,16.311,16.335,16.114,16.172,325051.0
2023-06-26 21:00:00,16.174,16.233,16.053,16.067,191575.0
2023-06-26 22:00:00,16.067,16.278,15.901,16.273,290229.0
2023-06-26 23:00:00,16.272,16.292,16.179,16.269,116454.0
2023-06-27 00:00:00,16.272,16.316,16.168,16.267,165508.0
2023-06-27 01:00:00,16.267,16.337,16.135,16.316,119854.0
2023-06-27 02:00:00,16.315,16.421,16.242,16.416,111829.0
2023-06-27 03:00:00,16.416,16.496,16.321,16.488,173412.0
2023-06-27 04:00:00,16.487,16.564,16.423,16.523,121753.0
2023-06-27 05:00:00,16.523,16.529,16.368,16.487,147396.0
2023-06-27 06:00:00,16.491,16.528,16.355,16.516,119851.0
2023-06-27 07:00:00,16.518,16.744,16.496,16.743,243962.0
2023-06-27 08:00:00,16.743,16.773,16.566,16.582,190747.0
2023-06-27 09:00:00,16.583,16.602,16.506,16.531,71052.0
2023-06-27 10:00:00,16.527,16.778,16.527,16.686,196955.0
2023-06-27 11:00:00,16.686,16.721,16.56,16.689,140519.0
2023-06-27 12:00:00,16.685,16.748,16.606,16.688,133850.0
2023-06-27 13:00:00,16.688,16.698,16.512,16.624,203172.0
2023-06-27 14:00:00,16.626,16.86,16.578,16.622,402153.0
2023-06-27 15:00:00,16.623,16.636,16.333,16.395,394639.0
2023-06-27 16:00:00,16.397,16.734,16.346,16.707,295168.0
2023-06-27 17:00:00,16.7,16.731,16.592,16.672,177612.0
2023-06-27 18:00:00,16.675,16.78,16.646,16.697,99444.0
2023-06-27 19:00:00,16.698,16.814,16.67,16.717,89329.0
2023-06-27 20:00:00,16.719,16.766,16.635,16.709,95139.0
2023-06-27 21:00:00,16.708,16.95,16.658,16.913,161256.0
2023-06-27 22:00:00,16.912,16.931,16.65,16.662,190920.0
2023-06-27 23:00:00,16.663,16.704,16.5,16.627,196603.0
2023-06-28 00:00:00,16.63,16.753,16.117,16.36,971624.0
2023-06-28 01:00:00,16.359,16.4,16.186,16.299,212121.0
2023-06-28 02:00:00,16.298,16.367,16.157,16.207,220273.0
2023-06-28 03:00:00,16.207,16.417,16.185,16.4,141707.0
2023-06-28 04:00:00,16.394,16.395,16.213,16.252,245337.0
